Country	Country_ISO	Region
Afghanistan	AFG	Alingar
Afghanistan	AFG	Feroz Nakhchir
Afghanistan	AFG	Qarghayi
Afghanistan	AFG	Khani Chahar Bagh
Afghanistan	AFG	Dara-I-Sufi Payin
Afghanistan	AFG	Mihtarlam
Afghanistan	AFG	Andkhoy
Afghanistan	AFG	Dara-I-Sufi Bala
Afghanistan	AFG	Qurghan
Afghanistan	AFG	Mardyan
Afghanistan	AFG	Qaramqol
Afghanistan	AFG	Wakhan
Afghanistan	AFG	Aqcha
Afghanistan	AFG	Dawlatabad
Afghanistan	AFG	Balkhab
Afghanistan	AFG	Shirin Tagab
Afghanistan	AFG	Ishkashiem
Afghanistan	AFG	Gosfandi
Afghanistan	AFG	Khwaja Sabz Posh
Afghanistan	AFG	Sangcharak
Afghanistan	AFG	Maymana
Afghanistan	AFG	Shighnan
Afghanistan	AFG	Sozma Qala
Afghanistan	AFG	Bilchiragh
Afghanistan	AFG	Kahmard
Afghanistan	AFG	Darwazbala
Afghanistan	AFG	Bamyan
Afghanistan	AFG	Pashtun Kot
Afghanistan	AFG	Almar
Afghanistan	AFG	Sayghan
Afghanistan	AFG	Darwaz
Afghanistan	AFG	Qaysar
Afghanistan	AFG	Shibar
Afghanistan	AFG	Shaki
Afghanistan	AFG	Gurziwan
Afghanistan	AFG	Yakawlang
Afghanistan	AFG	Kuf Ab
Afghanistan	AFG	Kohistan
Afghanistan	AFG	Panjab
Afghanistan	AFG	Gizab
Afghanistan	AFG	Khwahan
Afghanistan	AFG	Nili
Afghanistan	AFG	Waras
Afghanistan	AFG	Raghistan
Afghanistan	AFG	Ishtarlay
Afghanistan	AFG	Miramor
Afghanistan	AFG	Sangi Takht
Afghanistan	AFG	Shahristan
Afghanistan	AFG	Argo
Afghanistan	AFG	Lal Wa Sarjangal
Afghanistan	AFG	Qarabagh
Afghanistan	AFG	Yaftal Sufla
Afghanistan	AFG	Istalif
Afghanistan	AFG	Dawlat Yar
Afghanistan	AFG	Kohistan
Afghanistan	AFG	Farza
Afghanistan	AFG	Fayzabad
Afghanistan	AFG	Chaghcharan
Afghanistan	AFG	Guldara
Afghanistan	AFG	Arghanj Khaw
Afghanistan	AFG	Kalakan
Afghanistan	AFG	Charsada
Afghanistan	AFG	Shahada
Afghanistan	AFG	Mir Bacha Kot
Afghanistan	AFG	Du Layna
Afghanistan	AFG	Baharak
Afghanistan	AFG	Shakardara
Afghanistan	AFG	Ghormach
Afghanistan	AFG	Warduj
Afghanistan	AFG	Paghman
Afghanistan	AFG	Bala Murghab
Afghanistan	AFG	Dih Sabz
Afghanistan	AFG	Khash
Afghanistan	AFG	Kabul
Afghanistan	AFG	Jawand
Afghanistan	AFG	Zebak
Afghanistan	AFG	Bagrami
Afghanistan	AFG	Chishti Sharif
Afghanistan	AFG	Jurm
Afghanistan	AFG	Maydan Shahr
Afghanistan	AFG	Darayim
Afghanistan	AFG	Shahrak
Afghanistan	AFG	Jalrez
Afghanistan	AFG	Tashkan
Afghanistan	AFG	Taywara
Afghanistan	AFG	Hisa-I- Awali Bihsud
Afghanistan	AFG	Washer
Afghanistan	AFG	Kishim
Afghanistan	AFG	Markazi Bihsud
Afghanistan	AFG	Pasaband
Afghanistan	AFG	Day Mirdad
Afghanistan	AFG	Tagab (Kishmi Bala)
Afghanistan	AFG	Khadir
Afghanistan	AFG	Bargi Matal
Afghanistan	AFG	Gaiti
Afghanistan	AFG	Kuran Wa Munjan
Afghanistan	AFG	Du Ab
Afghanistan	AFG	Kajran
Afghanistan	AFG	Yamgan (Girwan)
Afghanistan	AFG	Parun
Afghanistan	AFG	Chora
Afghanistan	AFG	Rustaq
Afghanistan	AFG	Mandol
Afghanistan	AFG	Hirat
Afghanistan	AFG	Kalfagan
Afghanistan	AFG	Daulatshahi
Afghanistan	AFG	Injil
Afghanistan	AFG	Taluqan
Afghanistan	AFG	Alishing
Afghanistan	AFG	Hazar Sumuch
Afghanistan	AFG	Surobi
Afghanistan	AFG	Baharak
Afghanistan	AFG	Khaki Jabbar
Afghanistan	AFG	Musayi
Afghanistan	AFG	Farkhar
Afghanistan	AFG	Chahar Asyab
Afghanistan	AFG	Warsaj
Afghanistan	AFG	Namak Ab
Afghanistan	AFG	Nirkh
Afghanistan	AFG	Chal
Afghanistan	AFG	Chaki Wardak
Afghanistan	AFG	Bangi
Afghanistan	AFG	Adraskan
Afghanistan	AFG	Saydabad
Afghanistan	AFG	Ishkamish
Afghanistan	AFG	Miya Nishin
Afghanistan	AFG	Khwaja Bahawuddin
Afghanistan	AFG	Mizan
Afghanistan	AFG	Khanabad
Afghanistan	AFG	Jaghatu
Afghanistan	AFG	Tarnak Wa Jaldak
Afghanistan	AFG	Aliabad
Afghanistan	AFG	Nawur
Afghanistan	AFG	Atghar
Afghanistan	AFG	Qalat
Afghanistan	AFG	Jaghuri
Afghanistan	AFG	Daychopan
Afghanistan	AFG	Malistan
Afghanistan	AFG	Goshta
Afghanistan	AFG	Ajristan
Afghanistan	AFG	Lal Por
Afghanistan	AFG	Khas Uruzgan
Afghanistan	AFG	Muhmand Dara
Afghanistan	AFG	Kakar
Afghanistan	AFG	Bati Kot
Afghanistan	AFG	Arghandab
Afghanistan	AFG	Shahjoy
Afghanistan	AFG	Kama
Afghanistan	AFG	Kuz Kunar
Afghanistan	AFG	Shinkay
Afghanistan	AFG	Naw Bahar
Afghanistan	AFG	Dara-I-Nur
Afghanistan	AFG	Bihsud
Afghanistan	AFG	Shamulzayi
Afghanistan	AFG	Jalalabad
Afghanistan	AFG	Yawan
Afghanistan	AFG	Surkh Rod
Afghanistan	AFG	Shahri Buzurg
Afghanistan	AFG	Chah Ab
Afghanistan	AFG	Dur Baba
Afghanistan	AFG	Shinwar
Afghanistan	AFG	Yangi Qala
Afghanistan	AFG	Nazyan
Afghanistan	AFG	Darqad
Afghanistan	AFG	Acheen
Afghanistan	AFG	Dashti Qala
Afghanistan	AFG	Khwaja Ghar
Afghanistan	AFG	Kot
Afghanistan	AFG	Dashte Archi
Afghanistan	AFG	Rodat
Afghanistan	AFG	Imam Sahib
Afghanistan	AFG	Qalay-I- Zal
Afghanistan	AFG	Khulm
Afghanistan	AFG	Shortepa
Afghanistan	AFG	Qarqin
Afghanistan	AFG	Kham Ab
Afghanistan	AFG	Maruf
Albania	ALB	Malësi e Madhe
Albania	ALB	Pukë
Albania	ALB	Has
Albania	ALB	Kukës
Albania	ALB	Lezhë
Albania	ALB	Shkodër
Albania	ALB	Tropojë
Albania	ALB	Mirditë
Albania	ALB	Kurbin
Albania	ALB	Mat
Albania	ALB	Dibër
Albania	ALB	Bulqizë
Albania	ALB	Krujë
Albania	ALB	Tiranë
Albania	ALB	Durrës
Albania	ALB	Kavajë
Albania	ALB	Peqin
Albania	ALB	Elbasan
Albania	ALB	Lushnjë
Albania	ALB	Fier
Albania	ALB	Kuçovë
Albania	ALB	Berat
Albania	ALB	Mallakastër
Albania	ALB	Librazhd
Albania	ALB	Pogradec
Albania	ALB	Gramsh
Albania	ALB	Kuçovë
Albania	ALB	Devoll
Albania	ALB	Kolonjë
Albania	ALB	Skrapar
Albania	ALB	Përmet
Albania	ALB	Tepelenë
Albania	ALB	Gjirokastër
Albania	ALB	Delvinë
Albania	ALB	Sarandë
Albania	ALB	Vlorë
Albania	ALB	Vlorë
Algeria	DZA	Tamanghasset
Algeria	DZA	Illizi
Algeria	DZA	Adrar
Algeria	DZA	Tindouf
Algeria	DZA	Ouargla
Algeria	DZA	Ghardaia
Algeria	DZA	El Bayadh
Algeria	DZA	Naama
Algeria	DZA	Bechar
Algeria	DZA	El Oued
Algeria	DZA	Laghouat
Algeria	DZA	Tebessa
Algeria	DZA	Khenchela
Algeria	DZA	Biskra
Algeria	DZA	Souk Ahras
Algeria	DZA	El Tarf
Algeria	DZA	Annaba
Algeria	DZA	Tlemcen
Algeria	DZA	Sidi Bel Abbes
Algeria	DZA	Saiida
Algeria	DZA	Tiaret
Algeria	DZA	Guelma
Algeria	DZA	Oum el Bouaghi
Algeria	DZA	Skikda
Algeria	DZA	Constantine
Algeria	DZA	Jijel
Algeria	DZA	Mila
Algeria	DZA	Batna
Algeria	DZA	Satif
Algeria	DZA	Djelfa
Algeria	DZA	Bouira
Algeria	DZA	M'Sila
Algeria	DZA	Bordj Bou Arreidj
Algeria	DZA	Bejaia
Algeria	DZA	Tizi Ouzou
Algeria	DZA	Boumerdes
Algeria	DZA	Alger
Algeria	DZA	Blida
Algeria	DZA	Medea
Algeria	DZA	Tissemsilt
Algeria	DZA	Ain Defla
Algeria	DZA	Tipaza
Algeria	DZA	Chlef
Algeria	DZA	Relizane
Algeria	DZA	Mostaganem
Algeria	DZA	Mascara
Algeria	DZA	Tamanghasset
Algeria	DZA	Ain Temouchent
Angola	AGO	Ambriz
Angola	AGO	Bula-Atumba
Angola	AGO	Dande
Angola	AGO	Dembos-Quibaxe
Angola	AGO	Nambuangongo
Angola	AGO	Balombo
Angola	AGO	Benguela
Angola	AGO	Bocoio
Angola	AGO	Caimbambo
Angola	AGO	Chongoroi
Angola	AGO	Cubal
Angola	AGO	Ganda
Angola	AGO	Lobito
Angola	AGO	Andulo
Angola	AGO	Camacupa
Angola	AGO	Catabola
Angola	AGO	Chitembo
Angola	AGO	Cuemba
Angola	AGO	Cuito
Angola	AGO	Cunhinga
Angola	AGO	N'harea
Angola	AGO	Belize
Angola	AGO	Buco Zau
Angola	AGO	Cabinda
Angola	AGO	Cacongo (Landana)
Angola	AGO	Calai
Angola	AGO	Cuangar
Angola	AGO	Cuchi
Angola	AGO	Cuito Cuanavale
Angola	AGO	Dirico
Angola	AGO	Mavinga
Angola	AGO	Menongue
Angola	AGO	Rivungo
Angola	AGO	Ambaca
Angola	AGO	Banga
Angola	AGO	Bolongongo
Angola	AGO	Cambambe
Angola	AGO	Cazengo
Angola	AGO	Golungo Alto
Angola	AGO	Lucala
Angola	AGO	Ngonguembo
Angola	AGO	Quiculongo
Angola	AGO	Samba Caju
Angola	AGO	Amboim (Gabela)
Angola	AGO	Cassongue
Angola	AGO	Cela (Waku Kungo)
Angola	AGO	Conda
Angola	AGO	Ebo
Angola	AGO	Libolo (Calulo)
Angola	AGO	Mussende
Angola	AGO	Porto Amboim
Angola	AGO	Quibala
Angola	AGO	Quilenda
Angola	AGO	Seles (Uku Seles)
Angola	AGO	Sumbe (Ngangula)
Angola	AGO	Cahama
Angola	AGO	Cuanhama
Angola	AGO	Curoca
Angola	AGO	Cuvelai
Angola	AGO	Namacunde
Angola	AGO	Ombadja
Angola	AGO	Bailundo
Angola	AGO	Caala
Angola	AGO	Catchiungo
Angola	AGO	Ecunha (Ekunha)
Angola	AGO	Huambo
Angola	AGO	Longonjo
Angola	AGO	Londuimbale
Angola	AGO	Mungo
Angola	AGO	Tchikala-Tcholohanga
Angola	AGO	Tchinjenje
Angola	AGO	Ukuma
Angola	AGO	Chinguar
Angola	AGO	Caconda
Angola	AGO	Pango-Aluquem
Angola	AGO	Nancova
Angola	AGO	Caluquembe
Angola	AGO	Chibia
Angola	AGO	Chicomba
Angola	AGO	Chipindo
Angola	AGO	Cuvango
Angola	AGO	Gambos(Chiange)
Angola	AGO	Humpata
Angola	AGO	Jamba
Angola	AGO	Lubango
Angola	AGO	Matala
Angola	AGO	Quilengues
Angola	AGO	Quipungo
Angola	AGO	Belas
Angola	AGO	Cacuaco
Angola	AGO	Luanda
Angola	AGO	Icolo e Bengo
Angola	AGO	Quissama
Angola	AGO	Cambulo
Angola	AGO	Capenda-Camulemba
Angola	AGO	Caungula
Angola	AGO	Chitato
Angola	AGO	Cuango
Angola	AGO	Cuilo
Angola	AGO	Lubalo
Angola	AGO	Lucapa
Angola	AGO	Xa-Muteba
Angola	AGO	Cacolo
Angola	AGO	Dala
Angola	AGO	Muconda
Angola	AGO	Saurimo
Angola	AGO	Cacuso
Angola	AGO	Cahombo
Angola	AGO	Calandula
Angola	AGO	Cambundi-Catembo
Angola	AGO	Cangandala
Angola	AGO	Cunda-dia-Baze
Angola	AGO	Kiuaba-N'Zoji
Angola	AGO	Luquembo
Angola	AGO	Malanje
Angola	AGO	Marimba
Angola	AGO	Massango
Angola	AGO	Mucari
Angola	AGO	Quela
Angola	AGO	Quirima
Angola	AGO	Alto Zambeze
Angola	AGO	Bundas
Angola	AGO	Camanongue
Angola	AGO	Cameia (Lumeje)
Angola	AGO	Leua
Angola	AGO	Luacano
Angola	AGO	Luau
Angola	AGO	Luchazes
Angola	AGO	Luena
Angola	AGO	Bibala
Angola	AGO	Camucuio
Angola	AGO	Namibe
Angola	AGO	Tombwa
Angola	AGO	Virei
Angola	AGO	Baia Farta
Angola	AGO	Ambuila
Angola	AGO	Bembe
Angola	AGO	Buengas
Angola	AGO	Bungo
Angola	AGO	Cangola
Angola	AGO	Damba
Angola	AGO	Maquela do Zombo
Angola	AGO	Milunga
Angola	AGO	Mucaba
Angola	AGO	Negage
Angola	AGO	Puri
Angola	AGO	Quimbele
Angola	AGO	Quitexe
Angola	AGO	Sanza Pombo
Angola	AGO	Songo
Angola	AGO	Uige
Angola	AGO	Cuimba
Angola	AGO	Mbanza Congo
Angola	AGO	Noqui
Angola	AGO	N'Zeto
Angola	AGO	Soyo
Angola	AGO	Tomboco
Argentina	ARG	Arauco
Argentina	ARG	Tres Arroyos
Argentina	ARG	El Carmen
Argentina	ARG	Pinamar
Argentina	ARG	General Pinto
Argentina	ARG	Montecarlo
Argentina	ARG	General Juan Madariaga
Argentina	ARG	Santa Rosa
Argentina	ARG	Necochea
Argentina	ARG	General Guido
Argentina	ARG	Pergamino
Argentina	ARG	José C. Paz
Argentina	ARG	Santa María
Argentina	ARG	Choya
Argentina	ARG	Diamante
Argentina	ARG	Punta Indio
Argentina	ARG	Coronel Suárez
Argentina	ARG	Independencia
Argentina	ARG	General Ocampo
Argentina	ARG	Chascomús
Argentina	ARG	Salliqueló
Argentina	ARG	Alberdi
Argentina	ARG	Molinos
Argentina	ARG	Chamical
Argentina	ARG	Paraná
Argentina	ARG	Bahía Blanca
Argentina	ARG	La Paz
Argentina	ARG	Saladillo
Argentina	ARG	Victoria
Argentina	ARG	El Dorado
Argentina	ARG	Gobernador Dupuy
Argentina	ARG	Tornquist
Argentina	ARG	Villa Gesell
Argentina	ARG	Ojo de agua
Argentina	ARG	San Cayetano
Argentina	ARG	La Viña
Argentina	ARG	Tapenagá
Argentina	ARG	San Antonio de Areco
Argentina	ARG	San Carlos
Argentina	ARG	Cachi
Argentina	ARG	La Matanza
Argentina	ARG	Rauch
Argentina	ARG	Chicoana
Argentina	ARG	General Alvarado
Argentina	ARG	Islas del Ibicuy
Argentina	ARG	Tandil
Argentina	ARG	Concordia
Argentina	ARG	Berazategui
Argentina	ARG	General Güemes
Argentina	ARG	Vicente López
Argentina	ARG	Moreno
Argentina	ARG	Lezama
Argentina	ARG	Metán
Argentina	ARG	La Costa
Argentina	ARG	General Paz
Argentina	ARG	Coronel Dorrego
Argentina	ARG	Coronel Pringles
Argentina	ARG	Rojas
Argentina	ARG	Maipú
Argentina	ARG	Magdalena
Argentina	ARG	Uruguay
Argentina	ARG	General Taboada
Argentina	ARG	General Lavalle
Argentina	ARG	General Pueyrredón
Argentina	ARG	Presidencia de la Plaza
Argentina	ARG	Gualeguaychú
Argentina	ARG	Adolfo Gonzáles Chaves
Argentina	ARG	Federal
Argentina	ARG	Tigre
Argentina	ARG	Quitilipi
Argentina	ARG	Escobar
Argentina	ARG	O'Higgins
Argentina	ARG	Juan F. Ibarra
Argentina	ARG	Las Flores
Argentina	ARG	Rivadavia
Argentina	ARG	Rivadavia
Argentina	ARG	Mar Chiquita
Argentina	ARG	Carlos Casares
Argentina	ARG	Independencia
Argentina	ARG	Rancul
Argentina	ARG	General Juan F.Quiroga
Argentina	ARG	Santo Tomé
Argentina	ARG	Gaiman
Argentina	ARG	Puán
Argentina	ARG	San Miguel
Argentina	ARG	Trenque Lauquen
Argentina	ARG	Guaminí
Argentina	ARG	Punilla
Argentina	ARG	Río Grande
Argentina	ARG	Iglesia
Argentina	ARG	Guaymallén
Argentina	ARG	Catan Lil
Argentina	ARG	Ramallo
Argentina	ARG	Tehuelches
Argentina	ARG	Comuna 11
Argentina	ARG	Los Lagos
Argentina	ARG	25 de Mayo
Argentina	ARG	Ramón Lista
Argentina	ARG	Cañuelas
Argentina	ARG	Curuzú Cuatiá
Argentina	ARG	Ituzaingó
Argentina	ARG	Sargento Cabral
Argentina	ARG	Tumbaya
Argentina	ARG	Colón
Argentina	ARG	San Justo
Argentina	ARG	Laishi
Argentina	ARG	Esteban Echeverría
Argentina	ARG	Libertad
Argentina	ARG	Tinogasta
Argentina	ARG	Juárez Celman
Argentina	ARG	Colón
Argentina	ARG	Capital
Argentina	ARG	Concepción
Argentina	ARG	Lavalle
Argentina	ARG	Paso de los Indios
Argentina	ARG	Hurlingham
Argentina	ARG	Río Senguer
Argentina	ARG	Gualeguay
Argentina	ARG	San Pedro
Argentina	ARG	Caleu Caleu
Argentina	ARG	Collón Curá
Argentina	ARG	Maipú
Argentina	ARG	Pelegrini
Argentina	ARG	Mburucuyá
Argentina	ARG	Saladas
Argentina	ARG	Carmen de Areco
Argentina	ARG	General Lamadrid
Argentina	ARG	General José de San Martín
Argentina	ARG	San Martín
Argentina	ARG	Graneros
Argentina	ARG	9 de Julio
Argentina	ARG	Daireaux
Argentina	ARG	Pirane
Argentina	ARG	Bariloche
Argentina	ARG	Paso de los Libres
Argentina	ARG	Libertador General San Martín
Argentina	ARG	Empedrado
Argentina	ARG	Hipólito Yrigoyen
Argentina	ARG	General Roca
Argentina	ARG	Conesa
Argentina	ARG	General Arenales
Argentina	ARG	Minas
Argentina	ARG	Pocito
Argentina	ARG	La Plata
Argentina	ARG	Limay Mahuida
Argentina	ARG	General Alvear
Argentina	ARG	Zapala
Argentina	ARG	Azul
Argentina	ARG	Aluminé
Argentina	ARG	San Jerónimo
Argentina	ARG	Lago Buenos Aires
Argentina	ARG	Biedma
Argentina	ARG	25 de Mayo
Argentina	ARG	Conhelo
Argentina	ARG	Pilagás
Argentina	ARG	San Martín
Argentina	ARG	General Belgrano
Argentina	ARG	Arrecifes
Argentina	ARG	General Rodríguez
Argentina	ARG	Guaraní
Argentina	ARG	Las Colonias
Argentina	ARG	Chacabuco
Argentina	ARG	Guasayán
Argentina	ARG	Avellaneda
Argentina	ARG	Calingasta
Argentina	ARG	Castro Barros
Argentina	ARG	Languiñeo
Argentina	ARG	Fray Justo Santa María de Oro
Argentina	ARG	Capital
Argentina	ARG	Almirante Brown
Argentina	ARG	9 de Julio
Argentina	ARG	La Poma
Argentina	ARG	Tercero Arriba
Argentina	ARG	Tala
Argentina	ARG	Ledesma
Argentina	ARG	Atreuco
Argentina	ARG	Rawson
Argentina	ARG	Mercedes
Argentina	ARG	Palpalá
Argentina	ARG	Mitre
Argentina	ARG	Comuna 9
Argentina	ARG	General Obligado
Argentina	ARG	Comuna 6
Argentina	ARG	Mercedes
Argentina	ARG	Chalileo
Argentina	ARG	Caseros
Argentina	ARG	Río Hondo
Argentina	ARG	12 de Octubre
Argentina	ARG	Sanagasta
Argentina	ARG	La Capital
Argentina	ARG	Moreno
Argentina	ARG	San Lorenzo
Argentina	ARG	9 de Julio
Argentina	ARG	San Justo
Argentina	ARG	Rivadavia
Argentina	ARG	Candelaria
Argentina	ARG	Tres Lomas
Argentina	ARG	Bermejo
Argentina	ARG	Rosario de Lerma
Argentina	ARG	Río Seco
Argentina	ARG	Santa Lucía
Argentina	ARG	Ancasti
Argentina	ARG	Luján
Argentina	ARG	Jiménez
Argentina	ARG	Huiliches
Argentina	ARG	Río Cuarto
Argentina	ARG	Garay
Argentina	ARG	Ischilín
Argentina	ARG	General Paz
Argentina	ARG	Pichi Mahuída
